Date,Open,High,Low,Close,Adj Close,Volume
2017-10-23,107303.000000,107303.000000,107303.000000,107303.000000,107303.000000,0
2017-10-24,107206.000000,107206.000000,107206.000000,107206.000000,107206.000000,0
2017-10-25,108355.000000,108355.000000,108355.000000,108355.000000,108355.000000,0
2017-10-26,107335.000000,107335.000000,107335.000000,107335.000000,107335.000000,0
2017-10-27,107884.000000,107884.000000,107884.000000,107884.000000,107884.000000,0
2017-10-30,108467.000000,108467.000000,108467.000000,108467.000000,108467.000000,0
2017-10-31,110143.000000,110143.000000,110143.000000,110143.000000,110143.000000,0
2017-11-01,113024.000000,113024.000000,113024.000000,113024.000000,113024.000000,0
2017-11-02,112995.000000,112995.000000,112995.000000,112995.000000,112995.000000,0
2017-11-03,111293.000000,111293.000000,111293.000000,111293.000000,111293.000000,0
2017-11-06,114166.000000,114166.000000,114166.000000,114166.000000,114166.000000,0
2017-11-07,112272.000000,112272.000000,112272.000000,112272.000000,112272.000000,0
2017-11-08,111895.000000,111895.000000,111895.000000,111895.000000,111895.000000,0
2017-11-09,110246.000000,110246.000000,110246.000000,110246.000000,110246.000000,0
2017-11-10,108949.000000,108949.000000,108949.000000,108949.000000,108949.000000,0
2017-11-13,108860.000000,108860.000000,108860.000000,108860.000000,108860.000000,0
2017-11-14,110148.000000,110148.000000,110148.000000,110148.000000,110148.000000,0
2017-11-15,107717.000000,107717.000000,107717.000000,107717.000000,107717.000000,0
2017-11-16,106977.000000,106977.000000,106977.000000,106977.000000,106977.000000,0
2017-11-17,106239.000000,106239.000000,106239.000000,106239.000000,106239.000000,0
2017-11-20,103912.000000,103912.000000,103912.000000,103912.000000,103912.000000,0
2017-11-21,105268.000000,105268.000000,105268.000000,105268.000000,105268.000000,0
2017-11-22,105964.000000,105964.000000,105964.000000,105964.000000,105964.000000,0
2017-11-23,105026.000000,105026.000000,105026.000000,105026.000000,105026.000000,0
2017-11-24,104539.000000,104539.000000,104539.000000,104539.000000,104539.000000,0
2017-11-27,104760.000000,104760.000000,104760.000000,104760.000000,104760.000000,0
2017-11-28,102068.000000,102068.000000,102068.000000,102068.000000,102068.000000,0
2017-11-29,102342.000000,102342.000000,102342.000000,102342.000000,102342.000000,0
2017-11-30,103984.000000,103984.000000,103984.000000,103984.000000,103984.000000,0
2017-12-01,103559.000000,103559.000000,103559.000000,103559.000000,103559.000000,0
2017-12-04,105215.000000,105215.000000,105215.000000,105215.000000,105215.000000,0
2017-12-05,106260.000000,106260.000000,106260.000000,106260.000000,106260.000000,0
2017-12-06,105304.000000,105304.000000,105304.000000,105304.000000,105304.000000,0
2017-12-07,106448.000000,106448.000000,106448.000000,106448.000000,106448.000000,0
2017-12-08,107921.000000,107921.000000,107921.000000,107921.000000,107921.000000,0
2017-12-11,109156.000000,109156.000000,109156.000000,109156.000000,109156.000000,0
2017-12-12,109050.000000,109050.000000,109050.000000,109050.000000,109050.000000,0
2017-12-13,108153.000000,108153.000000,108153.000000,108153.000000,108153.000000,0
2017-12-14,109666.000000,109666.000000,109666.000000,109666.000000,109666.000000,0
2017-12-15,109330.000000,109330.000000,109330.000000,109330.000000,109330.000000,0
2017-12-18,110248.000000,110248.000000,110248.000000,110248.000000,110248.000000,0
2017-12-19,110177.000000,110177.000000,110177.000000,110177.000000,110177.000000,0
2017-12-20,110455.000000,110455.000000,110455.000000,110455.000000,110455.000000,0
2017-12-21,111272.000000,111272.000000,111272.000000,111272.000000,111272.000000,0
2017-12-22,111099.000000,111099.000000,111099.000000,111099.000000,111099.000000,0
2017-12-25,111765.000000,111765.000000,111765.000000,111765.000000,111765.000000,0
2017-12-26,112007.000000,112007.000000,112007.000000,112007.000000,112007.000000,0
2017-12-27,112150.000000,112150.000000,112150.000000,112150.000000,112150.000000,0
2017-12-28,114480.000000,114480.000000,114480.000000,114480.000000,114480.000000,0
2017-12-29,115333.000000,115333.000000,115333.000000,115333.000000,115333.000000,0
2018-01-01,null,null,null,null,null,null
2018-01-02,117524.000000,117524.000000,117524.000000,117524.000000,117524.000000,0
2018-01-03,116052.000000,116052.000000,116052.000000,116052.000000,116052.000000,0
2018-01-04,115491.000000,115491.000000,115491.000000,115491.000000,115491.000000,0
2018-01-05,116638.000000,116638.000000,116638.000000,116638.000000,116638.000000,0
2018-01-08,116638.000000,116638.000000,116638.000000,116638.000000,116638.000000,0
2018-01-09,115023.000000,115023.000000,115023.000000,115023.000000,115023.000000,0
2018-01-10,113589.000000,113589.000000,113589.000000,113589.000000,113589.000000,0
2018-01-11,114719.000000,114719.000000,114719.000000,114719.000000,114719.000000,0
2018-01-12,114645.000000,114645.000000,114645.000000,114645.000000,114645.000000,0
2018-01-15,112159.000000,112159.000000,112159.000000,112159.000000,112159.000000,0
2018-01-16,114418.000000,114418.000000,114418.000000,114418.000000,114418.000000,0
2018-01-17,116593.000000,116593.000000,116593.000000,116593.000000,116593.000000,0
2018-01-18,116856.000000,116856.000000,116856.000000,116856.000000,116856.000000,0
2018-01-19,115147.000000,115147.000000,115147.000000,115147.000000,115147.000000,0
2018-01-22,117235.000000,117235.000000,117235.000000,117235.000000,117235.000000,0
2018-01-23,118400.000000,118400.000000,118400.000000,118400.000000,118400.000000,0
2018-01-24,119648.000000,119648.000000,119648.000000,119648.000000,119648.000000,0
2018-01-25,118604.000000,118604.000000,118604.000000,118604.000000,118604.000000,0
2018-01-26,120702.000000,120702.000000,120702.000000,120702.000000,120702.000000,0
2018-01-29,120845.000000,120845.000000,120845.000000,120845.000000,120845.000000,0
2018-01-30,119303.000000,119303.000000,119303.000000,119303.000000,119303.000000,0
2018-01-31,119529.000000,119529.000000,119529.000000,119529.000000,119529.000000,0
2018-02-01,119044.000000,119044.000000,119044.000000,119044.000000,119044.000000,0
2018-02-02,118119.000000,118119.000000,118119.000000,118119.000000,118119.000000,0
2018-02-05,116853.000000,116853.000000,116853.000000,116853.000000,116853.000000,0
